id,name,age,city,email,signup_date,customer_segment,monthly_spend,is_active
10236,Jan Pospíšil,45,Ostrava,jan.pospíšil.10236@demo.io,2023-04-02,premium,1099.3,True
10237,Eva Růžička,66,Liberec,eva.růžička.10237@sentinel.test,2022-12-21,premium,76.02,True
10238,Kateřina Dvořák,44,České Budějovice,kateřina.dvořák.10238@mail.cz,2023-02-13,free,2190.95,True
10239,Tomáš Němec,47,Ostrava,tomáš.němec.10239@mail.cz,2024-11-26,free,2164.4,True
10240,Ondřej Svoboda,77,Olomouc,ondřej.svoboda.10240@sentinel.test,2023-09-05,premium,21.31,False
10241,Eva Novotný,75,Ústí nad Labem,eva.novotný.10241@mail.cz,2023-05-28,standard,389.62,True
10242,Michaela Růžička,55,Jihlava,michaela.růžička.10242@mail.cz,2022-03-02,enterprise,1523.89,True
10243,Kateřina Černý,42,Jihlava,kateřina.černý.10243@demo.io,2022-07-17,standard,948.46,False
10244,Filip Kučera,37,Jihlava,filip.kučera.10244@company.cz,2024-01-12,standard,2213.24,True
10245,Martin Pokorný,73,České Budějovice,martin.pokorný.10245@example.com,2023-03-02,free,2324.31,True
10246,Tomáš Veselý,65,Ostrava,tomáš.veselý.10246@demo.io,2025-05-23,enterprise,1281.65,True
10247,Karolína Pospíšil,38,Jihlava,karolína.pospíšil.10247@mail.cz,2022-06-08,free,1190.63,False
10248,Adéla Novák,18,Ostrava,adéla.novák.10248@company.cz,2022-08-19,free,800.45,True
10249,Daniel Novák,69,Plzeň,daniel.novák.10249@example.com,2024-02-13,premium,2004.12,True
10250,David Jelínek,60,Ústí nad Labem,david.jelínek.10250@example.com,2022-12-04,free,753.77,True
10251,Daniel Svoboda,68,Pardubice,daniel.svoboda.10251@company.cz,2023-01-21,premium,2.67,True
10252,Ondřej Král,60,Ostrava,ondřej.král.10252@sentinel.test,2025-10-17,free,326.98,True
10253,Karolína Beneš,77,Olomouc,karolína.beneš.10253@company.cz,2023-03-21,free,1584.44,True
10254,Nikola Horák,30,České Budějovice,nikola.horák.10254@mail.cz,2025-06-24,free,609.32,True
10255,Karolína Horák,80,Brno,karolína.horák.10255@example.com,2024-11-16,enterprise,357.05,True
10256,Lucie Kučera,32,Ústí nad Labem,lucie.kučera.10256@example.com,2024-08-10,premium,1080.98,True
10257,Anna Hájek,30,Brno,anna.hájek.10257@example.com,2024-01-14,enterprise,1619.13,True
10258,Veronika Němec,75,Zlín,veronika.němec.10258@example.com,2024-07-27,free,2372.37,True
10259,Michaela Jelínek,43,Plzeň,michaela.jelínek.10259@sentinel.test,2022-09-11,enterprise,459.81,True
10260,Tomáš Hájek,35,Praha,tomáš.hájek.10260@mail.cz,2025-11-30,standard,1127.05,True
10261,Petr Horák,41,Karlovy Vary,petr.horák.10261@demo.io,2023-07-26,free,1681.44,False
10262,Jakub Veselý,48,Pardubice,jakub.veselý.10262@company.cz,2022-02-27,premium,647.65,True
10263,Tereza Novotný,48,,tereza.novotný.10263@example.com,2022-09-22,enterprise,1157.62,False
10264,Lucie Dvořák,78,Jihlava,lucie.dvořák.10264@demo.io,2025-09-27,enterprise,1815.51,False
10265,Nikola Černý,67,Hradec Králové,nikola.černý.10265@sentinel.test,2022-01-19,free,2146.31,True
10266,Jan Procházka,77,Plzeň,jan.procházka.10266@sentinel.test,2023-08-04,standard,1087.28,True
10267,Michaela Veselý,57,Hradec Králové,michaela.veselý.10267@demo.io,2022-08-19,standard,2402.91,True
10268,Karolína Pokorný,30,Praha,karolína.pokorný.10268@mail.cz,2022-05-25,premium,841.52,True
10269,Lucie Černý,31,Ústí nad Labem,lucie.černý.10269@company.cz,2025-07-08,standard,2344.84,True
10270,Daniel Novotný,79,Praha,daniel.novotný.10270@sentinel.test,2025-11-28,free,1361.06,True
10271,Petr Jelínek,79,Ústí nad Labem,petr.jelínek.10271@company.cz,2024-09-14,standard,409.83,True
10272,Petr Beneš,55,Brno,petr.beneš.10272@company.cz,2025-11-22,enterprise,20.66,True
10273,Petr Svoboda,76,Praha,petr.svoboda.10273@mail.cz,2024-12-16,free,253.48,True
10274,Martin Svoboda,32,Hradec Králové,martin.svoboda.10274@example.com,2025-02-26,enterprise,72.73,True
10275,Barbora Horák,54,Hradec Králové,,2022-12-12,enterprise,1454.37,True
10276,Ondřej Černý,68,Karlovy Vary,ondřej.černý.10276@company.cz,2022-05-04,enterprise,1508.92,True
10277,Eva Hájek,56,Hradec Králové,eva.hájek.10277@company.cz,2022-01-05,free,119.76,True
10278,Jan Veselý,46,Zlín,jan.veselý.10278@company.cz,2022-05-08,premium,670.17,False
10279,Jakub Novák,49,Zlín,jakub.novák.10279@example.com,2025-05-23,premium,1465.7,True
10280,Michaela Procházka,21,Ostrava,michaela.procházka.10280@demo.io,2023-03-07,free,1975.0,False
10281,Nikola Svoboda,39,Olomouc,nikola.svoboda.10281@example.com,2022-08-07,premium,2309.16,True
10282,Tereza Novák,24,Brno,tereza.novák.10282@example.com,2025-07-06,enterprise,1216.56,True
10283,Tomáš Černý,61,Brno,tomáš.černý.10283@example.com,2024-08-29,premium,613.3,True
10284,Anna Marek,66,Jihlava,anna.marek.10284@sentinel.test,2025-10-29,standard,1861.0,False
10285,Veronika Kučera,77,Ústí nad Labem,veronika.kučera.10285@demo.io,2023-12-14,premium,1331.12,True
10286,Martin Beneš,29,Hradec Králové,martin.beneš.10286@sentinel.test,2023-01-11,premium,1418.61,True
10287,Nikola Pokorný,72,Zlín,nikola.pokorný.10287@demo.io,2022-08-23,premium,2078.68,True
10288,Adéla Pokorný,34,Karlovy Vary,adéla.pokorný.10288@demo.io,2023-04-02,standard,1621.79,True
10289,Filip Dvořák,80,Ostrava,filip.dvořák.10289@demo.io,2025-05-28,standard,745.18,False
10290,Martin Růžička,72,Brno,martin.růžička.10290@example.com,2023-10-19,free,1123.01,False
10291,,79,Plzeň,adéla.černý.10291@mail.cz,2022-08-30,enterprise,279.48,True
10292,David Král,80,Olomouc,david.král.10292@mail.cz,2022-03-08,free,2365.32,False
10293,Petr Pokorný,40,Pardubice,petr.pokorný.10293@example.com,2022-07-30,premium,612.43,True
10294,Martin Král,71,Karlovy Vary,martin.král.10294@demo.io,2024-07-15,free,1677.53,True
10295,Kateřina Horák,18,Liberec,kateřina.horák.10295@mail.cz,2026-01-15,standard,321.28,True
10296,Jakub Svoboda,56,Olomouc,jakub.svoboda.10296@sentinel.test,2022-06-17,free,2322.94,True
10297,Martin Král,56,Karlovy Vary,martin.král.10297@demo.io,2024-08-28,enterprise,740.5,False
10298,Tereza Veselý,63,Plzeň,tereza.veselý.10298@example.com,2023-02-19,standard,891.85,True
10299,Jan Procházka,58,Pardubice,jan.procházka.10299@sentinel.test,2022-06-19,premium,33.92,True
10300,Veronika Dvořák,45,Jihlava,veronika.dvořák.10300@mail.cz,2025-05-24,enterprise,1167.91,True
10301,Daniel Novotný,43,Brno,daniel.novotný.10301@demo.io,2025-04-19,standard,2324.53,True
10302,Karolína Hájek,23,Pardubice,karolína.hájek.10302@sentinel.test,2024-03-21,premium,1368.91,True
10303,Petr Jelínek,72,Jihlava,petr.jelínek.10303@company.cz,2023-11-09,standard,2443.64,False
10304,Michaela Jelínek,19,Liberec,michaela.jelínek.10304@demo.io,2023-07-18,standard,2208.17,False
10305,Jan Pokorný,31,Ústí nad Labem,jan.pokorný.10305@example.com,2023-01-30,enterprise,1044.47,True
10306,Barbora Horák,69,České Budějovice,barbora.horák.10306@example.com,2026-01-09,enterprise,1146.13,True
10307,Tomáš Černý,25,Karlovy Vary,tomáš.černý.10307@company.cz,2023-01-05,enterprise,380.06,False
10308,Ondřej Veselý,80,Liberec,ondřej.veselý.10308@demo.io,2023-10-12,standard,1613.04,False
10309,Adéla Němec,62,Brno,adéla.němec.10309@demo.io,2025-08-30,premium,1153.21,True
10310,David Novák,71,Zlín,david.novák.10310@example.com,2023-11-08,enterprise,1822.84,True
10311,Kateřina Dvořák,41,Pardubice,kateřina.dvořák.10311@company.cz,2024-05-28,free,1656.14,True
10312,Adéla Procházka,32,Liberec,adéla.procházka.10312@mail.cz,2025-12-03,standard,149.4,False
10313,Nikola Růžička,45,Ostrava,nikola.růžička.10313@mail.cz,2023-05-25,premium,2128.05,True
10314,Lucie Černý,25,Plzeň,lucie.černý.10314@mail.cz,2025-12-26,enterprise,2307.03,False
10315,Karolína Jelínek,31,Ostrava,karolína.jelínek.10315@sentinel.test,2025-03-09,enterprise,129.26,True
10316,Daniel Němec,49,Olomouc,daniel.němec.10316@company.cz,2024-02-04,standard,755.59,True
10317,Martin Růžička,20,Ústí nad Labem,martin.růžička.10317@example.com,2025-05-05,premium,1685.69,True
10318,Veronika Novotný,46,Pardubice,veronika.novotný.10318@company.cz,2022-02-17,free,1223.25,True
10319,Eva Růžička,55,Liberec,eva.růžička.10319@company.cz,2026-02-07,premium,135.19,True
10320,David Černý,77,Plzeň,david.černý.10320@demo.io,2025-10-05,free,1104.38,False
10321,Adéla Procházka,73,Hradec Králové,adéla.procházka.10321@mail.cz,2024-06-30,premium,2361.32,True
10322,David Růžička,71,Karlovy Vary,david.růžička.10322@sentinel.test,2025-03-13,enterprise,625.93,True
10323,Martin Novotný,39,Pardubice,martin.novotný.10323@mail.cz,2023-08-14,premium,952.24,False
10324,Michaela Horák,45,Liberec,michaela.horák.10324@mail.cz,2025-05-08,enterprise,1715.9,True
10325,Jakub Král,77,Praha,jakub.král.10325@example.com,2023-07-30,enterprise,1023.75,True
10326,Veronika Procházka,26,Karlovy Vary,veronika.procházka.10326@demo.io,2022-07-28,standard,2022.5,False
10327,Tomáš Kučera,74,Praha,tomáš.kučera.10327@sentinel.test,2022-11-26,free,987.24,True
10328,Karolína Novotný,57,Jihlava,karolína.novotný.10328@example.com,2026-01-26,enterprise,1846.37,True
10329,David Hájek,54,Plzeň,david.hájek.10329@sentinel.test,2023-08-31,free,1761.47,True
10330,Lucie Novotný,72,Brno,lucie.novotný.10330@sentinel.test,2026-02-09,free,2196.93,True
10331,Michaela Pokorný,68,České Budějovice,michaela.pokorný.10331@example.com,2024-04-01,enterprise,2255.07,True
10332,Tereza Král,18,Liberec,tereza.král.10332@company.cz,2024-11-25,standard,798.59,True
10333,Lucie Jelínek,48,Praha,lucie.jelínek.10333@mail.cz,2024-04-10,free,1995.12,True
10334,Martin Růžička,50,Ústí nad Labem,martin.růžička.10334@demo.io,2023-12-01,standard,792.41,False
10335,Adéla Jelínek,40,Jihlava,adéla.jelínek.10335@mail.cz,2024-04-11,premium,624.42,False
10336,Karolína Jelínek,64,Olomouc,karolína.jelínek.10336@mail.cz,2023-11-20,premium,326.32,False
10337,Jan Dvořák,44,České Budějovice,jan.dvořák.10337@sentinel.test,2025-12-27,premium,1422.01,True
10338,David Kučera,76,Ústí nad Labem,david.kučera.10338@sentinel.test,2025-11-20,premium,1632.32,True
10339,Daniel Svoboda,38,Karlovy Vary,daniel.svoboda.10339@mail.cz,2024-08-09,premium,1963.24,True
10340,Karolína Svoboda,35,Zlín,karolína.svoboda.10340@sentinel.test,2025-12-13,free,1905.83,True
10341,Tomáš Novák,23,Praha,tomáš.novák.10341@company.cz,2025-06-14,enterprise,2035.64,True
10342,David Novák,40,Zlín,david.novák.10342@sentinel.test,2024-07-09,free,500.95,True
10343,Karolína Černý,73,Hradec Králové,karolína.černý.10343@demo.io,2024-05-21,premium,1917.21,True
10344,Nikola Kučera,67,Pardubice,nikola.kučera.10344@example.com,2023-01-26,premium,1237.9,True
10345,Tomáš Procházka,66,Ústí nad Labem,tomáš.procházka.10345@sentinel.test,2023-07-27,enterprise,114.22,True
10346,Tomáš Němec,54,Jihlava,tomáš.němec.10346@demo.io,2024-05-08,enterprise,774.45,True
10347,Martin Beneš,43,Pardubice,martin.beneš.10347@sentinel.test,2026-02-06,free,1038.01,True
10348,Ondřej Veselý,,Brno,ondřej.veselý.10348@company.cz,2024-12-07,premium,113.21,True
10349,Barbora Beneš,53,Ostrava,barbora.beneš.10349@sentinel.test,2024-01-13,enterprise,1716.33,True
10350,Lucie Beneš,58,Ostrava,lucie.beneš.10350@sentinel.test,2022-04-11,standard,1387.06,False
10351,Martin Král,58,Ústí nad Labem,martin.král.10351@sentinel.test,2022-03-19,enterprise,777.14,True
10352,Adéla Růžička,46,Praha,adéla.růžička.10352@sentinel.test,2023-08-19,free,1613.6,True
10353,Barbora Kučera,78,Praha,barbora.kučera.10353@mail.cz,2024-09-08,premium,1605.17,False
10354,Karolína Horák,74,Plzeň,karolína.horák.10354@mail.cz,2022-01-22,premium,116.05,True
10355,Daniel Horák,60,Plzeň,daniel.horák.10355@demo.io,2023-11-20,enterprise,1860.7,False
10356,Michaela Horák,68,Ústí nad Labem,michaela.horák.10356@sentinel.test,2023-06-24,standard,434.32,True
10357,Filip Novák,44,Ústí nad Labem,filip.novák.10357@company.cz,2023-05-28,standard,1941.05,False
10358,Martin Hájek,55,Karlovy Vary,martin.hájek.10358@mail.cz,2022-11-19,free,2162.44,True
10359,Karolína Marek,54,Hradec Králové,karolína.marek.10359@example.com,2024-07-13,free,2354.55,True
10360,Kateřina Beneš,65,Karlovy Vary,kateřina.beneš.10360@example.com,2025-02-20,standard,1080.37,True
10361,Karolína Horák,23,Karlovy Vary,karolína.horák.10361@mail.cz,2024-01-30,premium,1209.38,True
10362,Filip Kučera,31,Praha,filip.kučera.10362@mail.cz,2023-09-12,premium,1346.15,True
10363,Jakub Horák,30,Praha,jakub.horák.10363@company.cz,2025-03-14,premium,617.22,False
10364,Filip Hájek,63,Liberec,filip.hájek.10364@demo.io,2025-10-09,free,831.84,False
10365,Tomáš Pospíšil,25,Plzeň,tomáš.pospíšil.10365@example.com,2024-06-13,premium,1202.07,True
10366,Barbora Dvořák,32,Praha,barbora.dvořák.10366@company.cz,2022-03-01,standard,1647.39,False
10367,Nikola Pokorný,28,Pardubice,nikola.pokorný.10367@mail.cz,2026-01-22,premium,776.55,True
10368,Filip Pokorný,30,Olomouc,filip.pokorný.10368@example.com,2024-10-17,free,1162.95,True
10369,Adéla Růžička,26,Ostrava,adéla.růžička.10369@example.com,2023-05-23,free,1109.46,True
10370,David Novotný,31,Ostrava,david.novotný.10370@company.cz,2022-03-19,free,114.3,True
10371,Daniel Pokorný,56,Liberec,daniel.pokorný.10371@example.com,2024-12-04,enterprise,631.74,True
10372,Jakub Kučera,31,Liberec,jakub.kučera.10372@demo.io,2024-06-27,free,919.35,False
10373,Anna Pospíšil,60,Liberec,anna.pospíšil.10373@example.com,2023-08-03,free,2367.33,True
10374,David Marek,45,Ústí nad Labem,david.marek.10374@mail.cz,2022-01-10,premium,2497.94,True
10375,David Novotný,67,Karlovy Vary,david.novotný.10375@company.cz,2022-04-25,standard,1315.49,True
10376,Anna Růžička,52,Ústí nad Labem,anna.růžička.10376@sentinel.test,2023-01-31,enterprise,1173.55,True
10377,Tomáš Novotný,50,Plzeň,tomáš.novotný.10377@example.com,2025-02-10,premium,2225.6,False
10378,Michaela Veselý,20,Zlín,michaela.veselý.10378@demo.io,2022-12-06,free,646.91,False
10379,Adéla Dvořák,53,Ostrava,adéla.dvořák.10379@example.com,2023-07-30,free,312.5,True
10380,Michaela Svoboda,79,Hradec Králové,michaela.svoboda.10380@company.cz,2025-02-12,standard,444.36,True
10381,Kateřina Marek,60,Jihlava,kateřina.marek.10381@demo.io,2025-07-15,enterprise,2211.29,True
10382,Eva Hájek,78,České Budějovice,eva.hájek.10382@demo.io,2022-01-13,premium,1855.9,True
10383,Tomáš Marek,25,Hradec Králové,tomáš.marek.10383@demo.io,2025-04-10,premium,784.18,True
10384,Jan Beneš,24,Karlovy Vary,jan.beneš.10384@example.com,2025-10-23,standard,2415.09,False
10385,Kateřina Růžička,78,Jihlava,kateřina.růžička.10385@company.cz,2022-04-07,enterprise,2491.62,True
10386,Barbora Svoboda,68,Pardubice,barbora.svoboda.10386@demo.io,2023-04-26,free,1444.38,True
10387,Daniel Procházka,77,Ostrava,daniel.procházka.10387@mail.cz,2024-12-14,standard,302.13,True
10388,Martin Dvořák,73,Olomouc,martin.dvořák.10388@mail.cz,2023-02-06,premium,1714.79,True
10389,Tomáš Král,63,Karlovy Vary,tomáš.král.10389@example.com,2025-03-05,standard,312.91,True
10390,Michaela Král,23,Pardubice,michaela.král.10390@demo.io,2025-05-13,free,1287.23,True
10391,David Němec,24,Zlín,david.němec.10391@demo.io,2025-11-26,enterprise,562.99,True
10392,Anna Pospíšil,18,Pardubice,anna.pospíšil.10392@example.com,2023-08-19,enterprise,94.33,True
10393,Ondřej Růžička,63,Liberec,ondřej.růžička.10393@sentinel.test,2024-02-05,enterprise,1591.66,False
10394,Ondřej Hájek,61,Plzeň,ondřej.hájek.10394@example.com,2023-08-02,free,1757.37,True
10395,Daniel Procházka,57,Zlín,daniel.procházka.10395@mail.cz,2023-01-17,standard,1828.13,True
10396,Barbora Beneš,20,Ústí nad Labem,barbora.beneš.10396@example.com,2022-04-12,premium,75.53,False
10397,Ondřej Dvořák,41,Hradec Králové,ondřej.dvořák.10397@demo.io,2023-03-07,enterprise,1331.43,True
10398,Filip Růžička,51,Jihlava,filip.růžička.10398@example.com,2022-05-10,free,1446.97,False
10399,Anna Horák,52,Jihlava,anna.horák.10399@mail.cz,2025-06-22,free,2444.71,True
10400,Jakub Marek,49,Plzeň,jakub.marek.10400@mail.cz,2024-04-17,enterprise,496.25,True
10401,Filip Černý,61,Olomouc,filip.černý.10401@company.cz,2024-06-25,standard,324.28,True
10402,Barbora Novák,55,Ústí nad Labem,barbora.novák.10402@example.com,2023-07-06,premium,399.66,True
10403,Michaela Beneš,75,Plzeň,michaela.beneš.10403@example.com,2025-11-02,enterprise,18.26,False
10404,Petr Dvořák,30,Plzeň,petr.dvořák.10404@example.com,2024-10-10,enterprise,428.17,False
10405,Martin Černý,50,Pardubice,martin.černý.10405@sentinel.test,2022-04-22,premium,894.95,True
10406,Nikola Černý,70,Liberec,nikola.černý.10406@company.cz,2024-01-30,free,348.85,True
10407,Ondřej Pospíšil,57,Zlín,ondřej.pospíšil.10407@company.cz,2024-02-07,standard,1506.89,False
10408,Martin Marek,24,Ústí nad Labem,martin.marek.10408@example.com,2025-01-02,enterprise,1093.53,True
10409,Ondřej Procházka,52,Karlovy Vary,ondřej.procházka.10409@company.cz,2023-10-23,premium,2261.42,True
10410,Michaela Veselý,56,Liberec,michaela.veselý.10410@sentinel.test,2023-02-20,premium,865.74,True
10411,Nikola Marek,28,Brno,nikola.marek.10411@sentinel.test,2024-04-21,free,192.73,True
10412,Petr Marek,40,Zlín,,2025-03-10,premium,461.88,True
10413,Kateřina Dvořák,33,Ostrava,kateřina.dvořák.10413@sentinel.test,2022-11-27,enterprise,1727.66,True
10414,Nikola Beneš,56,Karlovy Vary,nikola.beneš.10414@mail.cz,2024-02-09,premium,287.53,True
10415,Filip Pokorný,63,Liberec,filip.pokorný.10415@sentinel.test,2025-11-17,enterprise,2421.86,True
10416,Veronika Pospíšil,42,Brno,veronika.pospíšil.10416@company.cz,2024-10-06,standard,1439.75,False
10417,Kateřina Novotný,48,Ústí nad Labem,kateřina.novotný.10417@demo.io,2025-09-07,premium,1168.6,True
10418,Barbora Král,79,Zlín,barbora.král.10418@sentinel.test,2025-04-06,free,430.02,True
10419,Anna Černý,41,České Budějovice,anna.černý.10419@demo.io,2024-02-10,standard,1209.53,True
10420,Jan Hájek,67,Zlín,jan.hájek.10420@company.cz,2024-09-02,free,1407.34,True
10421,Filip Hájek,62,Pardubice,filip.hájek.10421@example.com,2024-08-28,standard,1383.73,True
10422,Anna Jelínek,56,Pardubice,anna.jelínek.10422@example.com,2023-03-14,free,1956.76,True
10423,Barbora Novotný,60,Olomouc,barbora.novotný.10423@example.com,2023-03-20,standard,364.45,True
10424,Jan Beneš,49,Jihlava,jan.beneš.10424@mail.cz,2024-05-10,standard,1244.66,True
10425,Barbora Němec,28,Praha,barbora.němec.10425@company.cz,2024-03-30,free,93.88,True
10426,Daniel Dvořák,76,Ostrava,daniel.dvořák.10426@sentinel.test,2022-06-08,enterprise,1609.14,True
10427,Ondřej Hájek,73,České Budějovice,ondřej.hájek.10427@company.cz,2022-11-18,premium,1363.2,True
10428,Martin Kučera,58,Brno,martin.kučera.10428@demo.io,2025-07-11,premium,2091.28,True
10429,Nikola Jelínek,64,Liberec,nikola.jelínek.10429@example.com,2024-02-07,standard,2028.02,True
10430,Tomáš Němec,47,Olomouc,tomáš.němec.10430@sentinel.test,2025-10-20,free,1986.21,True
10431,Barbora Němec,49,Plzeň,barbora.němec.10431@company.cz,2023-05-05,enterprise,1959.99,True
10432,Barbora Dvořák,50,Ústí nad Labem,barbora.dvořák.10432@mail.cz,2023-08-06,premium,1539.56,True
